Callsign,Frequency,,,,,,,,,,
W2NAF,15 MHz,,,,,,,,,,
Hour (UTC),Date,Date,Date,Date,Date,Date,Date,,,,
Date,5/8/2024,5/9/2024,5/14/2024,5/20/2024,5/25/2024,5/28/2024,5/29/2024,,,,
Hour (UTC),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),Doppler (Hz),AVG Doppler (Hz),STDEV,AVG - STDEV,AVG + STDEV
20.8,-0.357199997,0.0065,-0.119670004,-0.152020007,0.332520008,-0.01369,-0.058049999,-0.051658571,0.208371303,-0.260029874,0.156712731
20.81667,-0.330570012,0.03184,-0.114129998,0.03334,0.426640004,-0.04865,-0.040920001,-0.006064287,0.227388457,-0.233452744,0.221324171
20.83333,-0.342610002,0.119220003,-0.119709998,0.027480001,0.440019995,-0.14147,-0.0414,-0.008352857,0.245471513,-0.25382437,0.237118656
20.85,-0.375310004,0.170059994,-0.169139996,0.08427,0.453729987,-0.073880002,-0.060619999,0.004158569,0.264691851,-0.260533282,0.26885042
20.86667,-0.402480006,0.241329998,-0.157220006,0.094690003,0.530889988,-0.05979,-0.062040001,0.026482854,0.299519962,-0.273037108,0.326002815
20.88333,-0.367390007,0.18457,-0.162560001,0.147090003,0.554319978,-0.040589999,-0.078400001,0.033862853,0.295561787,-0.261698934,0.329424641
20.9,-0.34404999,0.206919998,-0.159820005,0.230729997,0.447210014,0.00176,-0.100249998,0.040357145,0.270374465,-0.23001732,0.31073161
20.91667,-0.287129998,0.105549999,-0.141299993,0.199330002,0.374830008,-0.04741,-0.060970001,0.020414288,0.222421506,-0.202007218,0.242835794
20.93333,-0.147829995,0.040539999,-0.10627,0.127550006,0.242719993,-0.096160002,-0.055289999,0.000751429,0.142754036,-0.142002607,0.143505464
20.95,-0.226290002,0.00677,-0.124760002,0.115149997,0.224490002,-0.03136,-0.02672,-0.008960001,0.148104004,-0.157064005,0.139144003
20.96667,-0.165370002,-0.00534,-0.117940001,0.079340003,0.10063,-0.079910003,-0.04659,-0.033597143,0.098625293,-0.132222436,0.06502815
20.98333,-0.234459996,0.01395,-0.09866,-0.007,0.117370002,-0.13369,-0.03107,-0.053365713,0.113745088,-0.167110802,0.060379375
21,-0.181360006,-0.0123,-0.185279995,-0.00182,0.163829997,-0.067400001,-0.03348,-0.045401429,0.119338204,-0.164739633,0.073936774
21.01667,-0.34029001,0.02623,-0.065839998,-0.04738,0.203580007,-0.07801,-0.022120001,-0.046261429,0.161298847,-0.207560276,0.115037418
21.03333,-0.373409986,-0.01932,-0.083970003,-0.067050003,0.194220006,-0.086609997,-0.030789999,-0.066704283,0.166522992,-0.233227275,0.099818709
21.05,-0.343710005,-0.174869999,-0.08004,-0.060079999,0.116590001,-0.128910005,-0.057890002,-0.104130001,0.139279672,-0.243409673,0.03514967
21.06667,-0.217260003,-0.238059998,-0.14294,-0.063199997,0.064620003,-0.140790001,-0.097630002,-0.119322857,0.101787468,-0.221110325,-0.017535389
21.08333,-0.05229,-0.141540006,-0.132939994,-0.03176,-0.00555,-0.115010001,-0.026969999,-0.072294286,0.056050267,-0.128344552,-0.016244019
21.1,-0.103950001,-0.039390001,-0.126599997,-0.01953,-0.103239998,-0.124020003,-0.0277,-0.077775714,0.046956489,-0.124732204,-0.030819225
21.11667,-0.057410002,0.02234,-0.146679997,0.00128,-0.087439999,-0.133149996,-0.01966,-0.060102856,0.06555705,-0.125659907,0.005454194
21.13333,-0.175139993,0.01613,-0.186340004,0.064149998,-0.116870001,-0.135539994,-0.00132,-0.076418571,0.100767767,-0.177186338,0.024349197
21.15,-0.07999,-0.053610001,-0.145229995,0.00371,-0.050870001,-0.149590001,-0.02768,-0.071894285,0.057630342,-0.129524627,-0.014263944
21.16667,-0.096869998,-0.107529998,-0.132009998,-0.03864,0.081969999,-0.09155,-0.024900001,-0.058504285,0.072603282,-0.131107567,0.014098997
21.18333,-0.088720001,-0.143380001,-0.217199996,0.00832,0.10385,-0.038339999,0.01242,-0.051864285,0.10743512,-0.159299405,0.055570834
21.2,-0.083169997,-0.141259998,-0.211410001,-0.00999,0.23612,-0.114720002,-0.01008,-0.047787143,0.144161534,-0.191948676,0.096374391
21.21667,0.029789999,-0.116980001,-0.149120003,-0.066749997,0.245289996,-0.081579998,-0.0374,-0.025250001,0.132301677,-0.157551678,0.107051677
21.23333,0.0024,-0.12449,-0.215680003,-0.035409998,0.279570013,-0.120399997,-0.042440001,-0.036635712,0.157234819,-0.193870531,0.120599106
21.25,0.083499998,-0.090180002,-0.090970002,-0.065310001,0.249559999,-0.081189997,-0.04741,-0.006000001,0.128136214,-0.134136215,0.122136213
21.26667,0.05319,0.00486,-0.064170003,-0.093489997,0.173179999,-0.057539999,-0.0152,0.000118571,0.090594398,-0.090475827,0.090712969
21.28333,-0.04713,-0.075690001,-0.100359999,-0.05844,0.02844,-0.054099999,-0.01919,-0.046638571,0.041463601,-0.088102173,-0.00517497
21.3,-0.186069995,0.016340001,-0.082170002,-0.042970002,-0.04628,-0.068609998,-0.01337,-0.060447142,0.064470015,-0.124917157,0.004022873
21.31667,-0.119429998,-0.108549997,-0.100079998,-0.081280001,-0.116839997,-0.01543,-0.017790001,-0.079914285,0.045039195,-0.12495348,-0.034875089
21.33333,-0.200650007,-0.15907,-0.053160001,-0.056839999,-0.105829999,-0.066540003,-0.00105,-0.091877144,0.068507004,-0.160384148,-0.02337014
21.35,-0.148110002,-0.232920006,-0.07395,-0.04778,-0.03167,-0.04806,-0.02139,-0.086268573,0.077043549,-0.163312122,-0.009225023
21.36667,-0.151439995,-0.242829993,-0.08636,-0.04465,-0.039810002,-0.040819999,-0.01103,-0.088134284,0.082007474,-0.170141758,-0.00612681
21.38333,-0.090020001,-0.294230014,-0.05663,-0.024669999,0.072400004,-0.024010001,-0.0089,-0.060865716,0.114349953,-0.175215669,0.053484237
21.4,0.00279,-0.315200001,-0.097949997,-0.00669,0.167610005,-0.065279998,0.00107,-0.044807142,0.145659283,-0.190466424,0.100852141
21.41667,0.087229997,-0.308070004,-0.112999998,-0.0276,0.235679999,-0.051309999,-0.017170001,-0.027748572,0.167893649,-0.195642221,0.140145076
21.43333,-0.079120003,-0.315800011,-0.092189997,-0.01283,0.279610008,0.00617,-0.00752,-0.031668572,0.176025241,-0.207693813,0.144356669
21.45,0.074089997,-0.342240006,-0.205129996,-0.025079999,0.158160001,0.00122,-0.00702,-0.049428572,0.169945059,-0.219373631,0.120516488
21.46667,0.185340002,-0.299219996,-0.264880002,-0.052590001,0.082630001,0.00486,-0.053520001,-0.056768571,0.175103626,-0.231872197,0.118335055
21.48333,0.057270002,-0.316850007,-0.25248,-0.05824,0.05404,0.00018,-0.01516,-0.075891429,0.149245572,-0.225137001,0.073354142
21.5,0.174170002,-0.275790006,-0.215430006,-0.07508,-0.11039,-0.0119,-0.016890001,-0.07590143,0.147607619,-0.223509049,0.071706189
21.51667,0.087700002,-0.265570015,-0.263870001,-0.049449999,-0.138029993,-0.029519999,-0.01011,-0.095550001,0.13317201,-0.228722011,0.037622009
21.53333,0.065310001,-0.262239993,-0.287259996,-0.113860004,-0.18096,-0.02775,-0.00285,-0.11565857,0.134414774,-0.250073344,0.018756204
21.55,-0.040920001,-0.267049998,-0.219919994,-0.110490002,-0.283369988,-0.0108,0.01702,-0.130789998,0.125516067,-0.256306065,-0.00527393
21.56667,0.022150001,-0.236609995,-0.343369991,-0.062309999,-0.189129993,-0.035859998,0.043260001,-0.114552854,0.14452879,-0.259081643,0.029975936
21.58333,0.038090002,-0.222890005,-0.445919991,-0.081200004,-0.130539998,-0.027729999,0.04352,-0.118095714,0.172552568,-0.290648282,0.054456855
21.6,0.0911,-0.174380004,-0.577019989,-0.050030001,-0.143220007,-0.018610001,0.00667,-0.123641429,0.219109956,-0.342751385,0.095468527
21.61667,-0.03005,-0.11118,-0.518930018,-0.01506,-0.141080007,-0.025450001,0.00447,-0.119611432,0.184029957,-0.303641389,0.064418525
21.63333,0.046250001,-0.092990004,-0.582040012,-0.00643,-0.072329998,-0.01013,-0.02203,-0.10567143,0.214962218,-0.320633649,0.109290788
21.65,0.310490012,-0.093160003,-0.574020028,-0.0092,-0.07931,-0.0029,0.00114,-0.063851431,0.262179079,-0.32603051,0.198327647
21.66667,0.216460004,-0.012,-0.579990029,0.0185,-0.153099999,-0.020090001,0.01139,-0.074118575,0.248075132,-0.322193707,0.173956557
21.68333,0.188800007,-0.04964,-0.557210028,-0.00227,-0.03771,-0.05412,0.00593,-0.072317146,0.229628518,-0.301945664,0.157311372
21.7,0.08219,-0.01794,-0.488070011,-0.00793,-0.01046,-0.087920003,-0.01292,-0.077578573,0.187629724,-0.265208297,0.110051151
21.71667,0.157440007,-0.023709999,-0.346410006,-0.00178,0.138400003,-0.053130001,0.05314,-0.010864285,0.16799185,-0.178856135,0.157127564
21.73333,0.084059998,-0.027930001,-0.325419992,0.01485,0.126110002,-0.049249999,0.064429998,-0.016164285,0.149786734,-0.165951018,0.133622449
21.75,0.066990003,-0.101269998,-0.255070001,-0.018850001,0.123360001,-0.117310002,0.084530003,-0.031088571,0.135103944,-0.166192515,0.104015373
21.76667,-0.043260001,-0.074419998,-0.186690003,0.0153,0.12793,-0.133660004,0.05181,-0.034712858,0.108763881,-0.143476739,0.074051023
21.78333,-0.053630002,-0.01109,-0.134039998,0.0242,0.110699996,-0.115769997,0.00517,-0.024922857,0.084545249,-0.109468106,0.059622392
21.8,-0.143979996,-0.024700001,-0.152439997,0.01016,-0.035500001,-0.190479994,0.049679998,-0.06960857,0.091991863,-0.161600433,0.022383293
21.81667,-0.206259996,0.122450002,-0.050319999,0.00391,-0.093630001,-0.164039999,0.114550002,-0.03904857,0.127937774,-0.166986345,0.088889204
21.83333,-0.363200009,0.259849995,-0.205359995,-0.00526,-0.073959999,-0.134580001,0.118440002,-0.057724287,0.206527602,-0.264251888,0.148803315
21.85,-0.382840008,0.230519995,-0.038520001,-0.026969999,-0.075290002,-0.086879998,0.075539999,-0.043491431,0.186010568,-0.229501999,0.142519138
21.86667,-0.299470007,0.186130002,-0.048020002,-0.0298,-0.054469999,-0.04888,0.01973,-0.039254286,0.142875143,-0.182129429,0.103620856
21.88333,-0.412279993,0.23838,-0.0616,-0.016419999,0.00156,-0.201550007,0.028899999,-0.06043,0.202797743,-0.263227743,0.142367743
21.9,-0.450619996,0.335150003,0.062320001,-0.06061,0.038710002,-0.166850001,-0.034340002,-0.039462856,0.238940949,-0.278403805,0.199478093
21.91667,-0.417560011,0.096129999,0.04228,-0.065169998,0.189930007,-0.165209994,-0.100129999,-0.059961428,0.199105593,-0.259067021,0.139144165
21.93333,-0.307920009,0.01182,-0.035870001,-0.0392,0.103479996,-0.175060004,-0.092380002,-0.076447146,0.133389629,-0.209836774,0.056942483
21.95,-0.180450007,-0.040750001,-0.107969999,-0.055879999,-0.080499999,-0.199939996,-0.121169999,-0.11238,0.060189191,-0.172569191,-0.052190809
21.96667,-0.221349999,-0.065389998,-0.143490002,-0.070440002,-0.065700002,-0.155760005,-0.101180002,-0.117615716,0.058883663,-0.176499379,-0.058732053
21.98333,-0.471789986,-0.113080002,-0.138170004,-0.064719997,-0.065250002,-0.1426,-0.040630002,-0.148034285,0.148040861,-0.296075146,6.57645E-06
22,-0.649179995,-0.153899997,-0.185550004,-0.075180002,-0.102080002,-0.093209997,-0.04535,-0.18635,0.209476136,-0.395826135,0.023126136
22.01667,-0.566049993,-0.103359997,-0.230519995,-0.072980002,-0.15975,-0.138349995,-0.050689999,-0.188814283,0.176652134,-0.365466417,-0.012162149
22.03333,-0.368880004,-0.059110001,-0.268240005,-0.037530001,-0.183339998,-0.135460004,-0.01902,-0.153082859,0.129879333,-0.282962192,-0.023203526
22.05,-0.331589997,-0.079620004,-0.313760012,-0.070749998,-0.194279999,-0.108580001,-0.01919,-0.15968143,0.123259655,-0.282941085,-0.036421775
22.06667,-0.395920008,-0.06312,-0.255670011,-0.068640001,-0.170839995,-0.152199998,-0.058449998,-0.166405716,0.124329469,-0.290735185,-0.042076247
22.08333,-0.263319999,-0.03449,-0.313760012,-0.095720001,-0.179670006,-0.17272,-0.01702,-0.153814288,0.11174822,-0.265562509,-0.042066068
22.1,0.173810005,-0.00699,-0.225360006,-0.106650002,-0.191339999,-0.16742,-0.039009999,-0.080422857,0.137421198,-0.217844055,0.05699834
22.11667,-0.43305999,-0.078919999,-0.114859998,-0.092540003,-0.170560002,-0.151099995,-0.104790002,-0.163689999,0.1230635,-0.286753499,-0.040626498
22.13333,-0.708119988,-0.069789998,-0.047490001,-0.093800001,-0.133129999,-0.204699993,-0.13786,-0.199269997,0.230228019,-0.429498016,0.030958021
22.15,-0.527270019,-0.00562,-0.100199997,-0.104989998,-0.12782,-0.05226,-0.09708,-0.145034288,0.173376839,-0.318411127,0.028342552
22.16667,-0.654340029,-0.074029997,-0.210859999,-0.078539997,-0.138970003,-0.084899999,-0.069279999,-0.187274289,0.212167606,-0.399441895,0.024893317
22.18333,-0.743350029,-0.02898,-0.199149996,-0.063519999,-0.159270003,-0.17802,-0.075910002,-0.206885719,0.245055469,-0.451941187,0.03816975
22.2,-0.60702002,-0.064989999,-0.230849996,-0.06244,-0.150670007,-0.153369993,-0.121469997,-0.198687145,0.189090003,-0.387777148,-0.009597142
22.21667,-0.478729993,-0.00263,-0.265009999,-0.081419997,-0.268330008,-0.127729997,-0.201299995,-0.203592856,0.155314797,-0.358907652,-0.048278059
22.23333,-0.543099999,0.142920002,-0.267479986,-0.123709999,-0.270139992,-0.262690008,-0.363649994,-0.241121425,0.211927513,-0.453048938,-0.029193912
22.25,-0.522949994,0.077169999,-0.245000005,-0.140900001,-0.323139995,-0.10768,-0.366829991,-0.232761427,0.196062586,-0.428824013,-0.03669884
22.26667,-0.536629975,0.083760001,-0.228,-0.138180003,-0.213310003,-0.126069993,-0.192310005,-0.192962854,0.184300696,-0.37726355,-0.008662158
22.28333,-0.564719975,0.06515,-0.147420004,-0.199949995,-0.184780002,-0.184450001,-0.083400004,-0.185652854,0.190926673,-0.376579527,0.005273819
22.3,-0.602370024,0.080410004,-0.084129997,-0.259930015,-0.206290007,-0.21232,-0.061080001,-0.192244291,0.214716063,-0.406960354,0.022471772
22.31667,-0.531610012,0.059379999,-0.01017,-0.307999998,-0.200880006,-0.199359998,-0.241050005,-0.204527146,0.194287345,-0.398814491,-0.010239801
22.33333,-0.477690011,0.115879998,-0.01677,-0.270179987,-0.219190001,-0.175449997,-0.349460006,-0.198980001,0.199454401,-0.398434402,0.0004744
22.35,-0.534829974,0.110349998,-0.019479999,-0.313499987,-0.240889996,-0.170809999,-0.319319993,-0.212639993,0.211951596,-0.424591589,-0.000688397
22.36667,-0.495059997,0.01873,-0.112630002,-0.269639999,-0.254680008,-0.196789995,-0.078210004,-0.198325715,0.165931637,-0.364257352,-0.032394078
22.38333,-0.531459987,-0.090530001,-0.063539997,-0.188610002,-0.252510011,-0.255930007,0.058979999,-0.189085715,0.188291761,-0.377377476,-0.000793954
22.4,-0.49921,-0.209429994,-0.099490002,-0.172959998,-0.285160005,-0.251379997,0.12974,-0.198269999,0.191070937,-0.389340937,-0.007199062
22.41667,-0.47014001,-0.211359993,-0.076889999,-0.160060003,-0.259209991,-0.234019995,0.120980002,-0.184385713,0.180665738,-0.365051451,-0.003719975
22.43333,-0.535969973,-0.219610006,-0.139630005,-0.07429,-0.294389993,-0.220029995,0.059530001,-0.203484281,0.186766087,-0.390250368,-0.016718195
22.45,-0.429080009,-0.174520001,-0.02502,-0.096089996,-0.279740006,-0.215460002,0.021749999,-0.171165716,0.155184192,-0.326349909,-0.015981524
22.46667,-0.495539993,-0.056469999,-0.040339999,-0.142570004,-0.226249993,-0.17881,-0.035859998,-0.167977141,0.162088475,-0.330065616,-0.005888666
22.48333,-0.43167001,-0.115889996,-0.00476,-0.161760002,-0.254570007,-0.156709999,-0.130469993,-0.179404287,0.13356864,-0.312972927,-0.045835647
22.5,-0.367680013,-0.162059993,-0.01267,-0.139090002,-0.222509995,-0.233659998,-0.158010006,-0.185097144,0.108171759,-0.293268903,-0.076925385
22.51667,-0.314440012,-0.231480002,-0.06205,-0.165279999,-0.294039994,-0.231439993,-0.188429996,-0.212451428,0.084856526,-0.297307954,-0.127594902
22.53333,-0.31397,-0.280669987,-0.114249997,-0.202329993,-0.259130001,-0.221310005,-0.193440005,-0.226442855,0.065770097,-0.292212953,-0.160672758
22.55,-0.332120001,-0.289119989,-0.075599998,-0.16742,-0.273629993,-0.188539997,-0.294050008,-0.231497141,0.090727161,-0.322224302,-0.14076998
22.56667,-0.408639997,-0.25929001,-0.128199995,-0.182099998,-0.365850002,-0.178330004,-0.227789998,-0.250028572,0.103077393,-0.353105965,-0.146951178
22.58333,-0.503530025,-0.235709995,-0.145160004,-0.214129999,-0.467139989,-0.228190005,-0.095849998,-0.269958574,0.155648654,-0.425607228,-0.11430992
22.6,-0.420060009,-0.20104,-0.183449998,-0.22552,-0.404159993,-0.192900002,-0.06419,-0.241617143,0.127413254,-0.369030398,-0.114203889
22.61667,-0.393510014,0.056620002,-0.230660006,-0.229000002,-0.290039986,-0.215709999,-0.00025,-0.186078572,0.159153181,-0.345231753,-0.026925392
22.63333,-0.19043,0.096840002,-0.274899989,-0.259759992,-0.259959996,-0.133269995,-0.0208,-0.148897139,0.140988802,-0.289885941,-0.007908337
22.65,-0.141299993,-0.252730012,-0.251679987,-0.215240002,-0.286009997,-0.186609998,-0.00442,-0.191141427,0.095226442,-0.286367869,-0.095914985
22.66667,-0.08636,-0.081770003,-0.186289996,-0.267760009,-0.378380001,-0.164399996,-0.01087,-0.167975715,0.12473293,-0.292708645,-0.043242785
22.68333,0.01139,-0.104099996,-0.137050003,-0.211669996,-0.46667999,-0.107500002,-0.047219999,-0.151832855,0.155326062,-0.307158917,0.003493206
22.7,0.122539997,-0.267919987,-0.054740001,-0.202879995,-0.533879995,-0.032729998,-0.124329999,-0.15627714,0.20878744,-0.36506458,0.0525103
22.71667,0.061889999,-0.335070014,-0.01949,-0.188319996,-0.566709995,-0.140389994,-0.18163,-0.195674286,0.207278641,-0.402952927,0.011604355
22.73333,-0.01575,-0.360839993,-0.079429999,-0.181099996,-0.540170014,-0.186979994,-0.208800003,-0.224724286,0.176255245,-0.40097953,-0.048469041
22.75,-0.05923,-0.572489977,-0.0592,-0.149049997,-0.535130024,-0.168160006,-0.173989996,-0.245321429,0.216259772,-0.461581201,-0.029061657
22.76667,-0.00479,-0.544359982,0.075390004,-0.093560003,-0.518459976,-0.159040004,-0.146860003,-0.198811423,0.241442994,-0.440254417,0.04263157
22.78333,-0.00205,-0.443589985,-0.00033,-0.073490001,-0.476639986,-0.170760006,-0.111259997,-0.182588568,0.198968387,-0.381556955,0.016379819
22.8,-0.091150001,-0.240020007,-0.136930004,-0.065269999,-0.418769985,-0.17295,-0.177430004,-0.186074286,0.117844429,-0.303918714,-0.068229857
22.81667,-0.108309999,-0.403629988,-0.124349996,-0.078950003,-0.398440003,-0.199530005,-0.235190004,-0.2212,0.13398953,-0.35518953,-0.08721047
22.83333,-0.173099995,-0.376870006,-0.201250002,-0.069410004,-0.400079995,-0.170110002,-0.304250002,-0.242152858,0.121392857,-0.363545715,-0.120760001
22.85,-0.161730006,-0.335469991,-0.215529993,-0.098420002,-0.377799988,-0.233089998,-0.240999997,-0.237577139,0.095638975,-0.333216114,-0.141938164
22.86667,-0.184550002,-0.336320013,-0.229560003,-0.110469997,-0.397540003,-0.226659998,-0.195500001,-0.240085717,0.096795548,-0.336881265,-0.143290168
22.88333,-0.123039998,-0.473630011,-0.258700013,-0.086790003,-0.402139992,-0.261460006,-0.270139992,-0.267985716,0.137998517,-0.405984233,-0.1299872
22.9,-0.159979999,-0.41060999,-0.229859993,-0.107380003,-0.316720009,-0.233280003,-0.26800999,-0.24654857,0.09968061,-0.34622918,-0.14686796
22.91667,-0.286830008,-0.604520023,-0.252530009,-0.129559994,-0.256280005,-0.247620001,-0.181470007,-0.279830007,0.152788388,-0.432618395,-0.127041618
22.93333,-0.34957999,-0.692030013,-0.249070004,-0.112750001,-0.236389995,-0.217820004,-0.127540007,-0.283597145,0.196833682,-0.480430827,-0.086763462
22.95,-0.296979994,-0.618219972,-0.263599992,-0.146530002,-0.218060002,-0.206070006,-0.056779999,-0.258034281,0.177255088,-0.435289368,-0.080779193
22.96667,-0.332800001,-0.685940027,-0.187059999,-0.154060006,-0.221430004,-0.187040001,0.00095,-0.252482863,0.215165994,-0.467648857,-0.037316868
22.98333,-0.373739988,-0.651549995,-0.182669997,-0.165120006,-0.189160004,-0.206330001,-0.01034,-0.254129999,0.204620794,-0.458750793,-0.049509204
23,-0.40316999,-0.689939976,-0.22608,-0.148709998,-0.200489998,-0.221269995,-0.056850001,-0.278072851,0.209327112,-0.487399963,-0.068745739
23.01667,-0.400739998,-0.607010007,-0.230470002,-0.165560007,-0.210309997,-0.205939993,-0.107380003,-0.275344287,0.171780354,-0.44712464,-0.103563933
23.03333,-0.494480014,-0.56457001,-0.224549994,-0.150930002,-0.23285,-0.198129997,-0.17272,-0.291175717,0.166471257,-0.457646973,-0.12470446
23.05,-0.444940001,-0.50177002,-0.209079996,-0.155410007,-0.196270004,-0.196510002,-0.196209997,-0.271455718,0.13989906,-0.411354778,-0.131556658
23.06667,-0.397830009,-0.470849991,-0.185550004,-0.183520004,-0.241359994,-0.142509997,-0.220609993,-0.263175713,0.122800074,-0.385975787,-0.140375639
23.08333,-0.467669994,-0.500739992,-0.224900007,-0.157810003,-0.26414001,-0.091159999,-0.280330002,-0.28382143,0.151504976,-0.435326405,-0.132316454
23.1,-0.465510011,-0.509180009,-0.198119998,-0.172409996,-0.294869989,-0.199719995,-0.311170012,-0.307282859,0.133943066,-0.441225924,-0.173339793
