#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 1 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>1minute
#     DESCRIPTOR                      IMF and Plasma data
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            1minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                 
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html   
#                                     Time stamps are for the beginning of each data averaging time bin.
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     2024 Sept: Added BIN_LOCATION attributes
#     LOGICAL_FILE_ID                 omni_hro_1min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Activity Indices
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 1 minute
#     LOGICAL_SOURCE                  omni_hro_1min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 1-minute IMF and Plasma Data Time-Shifted to the                           
#                                      Nose of the Earth's Bow Shock, plus Magnetic Indices                                                  
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_1min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT1M
#     DOI                             https://doi.org/10.48322/45bb-8792
#     CDAWEB_PARENTS                  omni_hro_1min_00000000_v01
#                                     omni_hro_1min_20240501_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch Time
#  2. SYM/H - 1-minute SYM/H index,from WDC Kyoto (1981/001-2026/090)
#
EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,SYM/H_INDEX_nT
2024-05-10T10:42:00.000Z,1
2024-05-10T10:43:00.000Z,1
2024-05-10T10:44:00.000Z,1
2024-05-10T10:45:00.000Z,1
2024-05-10T10:46:00.000Z,1
2024-05-10T10:47:00.000Z,1
2024-05-10T10:48:00.000Z,1
2024-05-10T10:49:00.000Z,0
2024-05-10T10:50:00.000Z,0
2024-05-10T10:51:00.000Z,0
2024-05-10T10:52:00.000Z,-2
2024-05-10T10:53:00.000Z,-2
2024-05-10T10:54:00.000Z,-3
2024-05-10T10:55:00.000Z,-3
2024-05-10T10:56:00.000Z,-3
2024-05-10T10:57:00.000Z,-4
2024-05-10T10:58:00.000Z,-4
2024-05-10T10:59:00.000Z,-5
2024-05-10T11:00:00.000Z,-5
2024-05-10T11:01:00.000Z,-5
2024-05-10T11:02:00.000Z,-6
2024-05-10T11:03:00.000Z,-6
2024-05-10T11:04:00.000Z,-6
2024-05-10T11:05:00.000Z,-6
2024-05-10T11:06:00.000Z,-6
2024-05-10T11:07:00.000Z,-5
2024-05-10T11:08:00.000Z,-4
2024-05-10T11:09:00.000Z,-5
2024-05-10T11:10:00.000Z,-5
2024-05-10T11:11:00.000Z,-6
2024-05-10T11:12:00.000Z,-6
2024-05-10T11:13:00.000Z,-6
2024-05-10T11:14:00.000Z,-6
2024-05-10T11:15:00.000Z,-6
2024-05-10T11:16:00.000Z,-6
2024-05-10T11:17:00.000Z,-6
2024-05-10T11:18:00.000Z,-6
2024-05-10T11:19:00.000Z,-6
2024-05-10T11:20:00.000Z,-6
2024-05-10T11:21:00.000Z,-6
2024-05-10T11:22:00.000Z,-6
2024-05-10T11:23:00.000Z,-6
2024-05-10T11:24:00.000Z,-6
2024-05-10T11:25:00.000Z,-6
2024-05-10T11:26:00.000Z,-6
2024-05-10T11:27:00.000Z,-6
2024-05-10T11:28:00.000Z,-6
2024-05-10T11:29:00.000Z,-6
2024-05-10T11:30:00.000Z,-7
2024-05-10T11:31:00.000Z,-7
2024-05-10T11:32:00.000Z,-7
2024-05-10T11:33:00.000Z,-8
2024-05-10T11:34:00.000Z,-8
2024-05-10T11:35:00.000Z,-8
2024-05-10T11:36:00.000Z,-8
2024-05-10T11:37:00.000Z,-8
2024-05-10T11:38:00.000Z,-8
2024-05-10T11:39:00.000Z,-9
2024-05-10T11:40:00.000Z,-9
2024-05-10T11:41:00.000Z,-9
2024-05-10T11:42:00.000Z,-9
2024-05-10T11:43:00.000Z,-10
2024-05-10T11:44:00.000Z,-9
2024-05-10T11:45:00.000Z,-9
2024-05-10T11:46:00.000Z,-9
2024-05-10T11:47:00.000Z,-9
2024-05-10T11:48:00.000Z,-9
2024-05-10T11:49:00.000Z,-9
2024-05-10T11:50:00.000Z,-9
2024-05-10T11:51:00.000Z,-9
2024-05-10T11:52:00.000Z,-9
2024-05-10T11:53:00.000Z,-9
2024-05-10T11:54:00.000Z,-9
2024-05-10T11:55:00.000Z,-9
2024-05-10T11:56:00.000Z,-9
2024-05-10T11:57:00.000Z,-9
2024-05-10T11:58:00.000Z,-9
2024-05-10T11:59:00.000Z,-9
2024-05-10T12:00:00.000Z,-9
2024-05-10T12:01:00.000Z,-9
2024-05-10T12:02:00.000Z,-9
2024-05-10T12:03:00.000Z,-9
2024-05-10T12:04:00.000Z,-9
2024-05-10T12:05:00.000Z,-9
2024-05-10T12:06:00.000Z,-8
2024-05-10T12:07:00.000Z,-8
2024-05-10T12:08:00.000Z,-8
2024-05-10T12:09:00.000Z,-8
2024-05-10T12:10:00.000Z,-8
2024-05-10T12:11:00.000Z,-9
2024-05-10T12:12:00.000Z,-9
2024-05-10T12:13:00.000Z,-9
2024-05-10T12:14:00.000Z,-9
2024-05-10T12:15:00.000Z,-9
2024-05-10T12:16:00.000Z,-9
2024-05-10T12:17:00.000Z,-9
2024-05-10T12:18:00.000Z,-9
2024-05-10T12:19:00.000Z,-9
2024-05-10T12:20:00.000Z,-10
2024-05-10T12:21:00.000Z,-10
2024-05-10T12:22:00.000Z,-10
2024-05-10T12:23:00.000Z,-9
2024-05-10T12:24:00.000Z,-9
2024-05-10T12:25:00.000Z,-9
2024-05-10T12:26:00.000Z,-9
2024-05-10T12:27:00.000Z,-9
2024-05-10T12:28:00.000Z,-9
2024-05-10T12:29:00.000Z,-9
2024-05-10T12:30:00.000Z,-9
2024-05-10T12:31:00.000Z,-9
2024-05-10T12:32:00.000Z,-9
2024-05-10T12:33:00.000Z,-9
2024-05-10T12:34:00.000Z,-10
2024-05-10T12:35:00.000Z,-10
2024-05-10T12:36:00.000Z,-10
2024-05-10T12:37:00.000Z,-9
2024-05-10T12:38:00.000Z,-9
2024-05-10T12:39:00.000Z,-9
2024-05-10T12:40:00.000Z,-9
2024-05-10T12:41:00.000Z,-9
2024-05-10T12:42:00.000Z,-9
2024-05-10T12:43:00.000Z,-9
2024-05-10T12:44:00.000Z,-9
2024-05-10T12:45:00.000Z,-9
2024-05-10T12:46:00.000Z,-9
2024-05-10T12:47:00.000Z,-9
2024-05-10T12:48:00.000Z,-10
2024-05-10T12:49:00.000Z,-9
2024-05-10T12:50:00.000Z,-9
2024-05-10T12:51:00.000Z,-9
2024-05-10T12:52:00.000Z,-9
2024-05-10T12:53:00.000Z,-9
2024-05-10T12:54:00.000Z,-9
2024-05-10T12:55:00.000Z,-9
2024-05-10T12:56:00.000Z,-9
2024-05-10T12:57:00.000Z,-9
2024-05-10T12:58:00.000Z,-9
2024-05-10T12:59:00.000Z,-9
2024-05-10T13:00:00.000Z,-8
2024-05-10T13:01:00.000Z,-8
2024-05-10T13:02:00.000Z,-8
2024-05-10T13:03:00.000Z,-8
2024-05-10T13:04:00.000Z,-8
2024-05-10T13:05:00.000Z,-7
2024-05-10T13:06:00.000Z,-7
2024-05-10T13:07:00.000Z,-6
2024-05-10T13:08:00.000Z,-6
2024-05-10T13:09:00.000Z,-6
2024-05-10T13:10:00.000Z,-6
2024-05-10T13:11:00.000Z,-6
2024-05-10T13:12:00.000Z,-6
2024-05-10T13:13:00.000Z,-6
2024-05-10T13:14:00.000Z,-6
2024-05-10T13:15:00.000Z,-5
2024-05-10T13:16:00.000Z,-5
2024-05-10T13:17:00.000Z,-5
2024-05-10T13:18:00.000Z,-5
2024-05-10T13:19:00.000Z,-5
2024-05-10T13:20:00.000Z,-5
2024-05-10T13:21:00.000Z,-5
2024-05-10T13:22:00.000Z,-5
2024-05-10T13:23:00.000Z,-5
2024-05-10T13:24:00.000Z,-5
2024-05-10T13:25:00.000Z,-5
2024-05-10T13:26:00.000Z,-5
2024-05-10T13:27:00.000Z,-5
2024-05-10T13:28:00.000Z,-4
2024-05-10T13:29:00.000Z,-4
2024-05-10T13:30:00.000Z,-4
2024-05-10T13:31:00.000Z,-4
2024-05-10T13:32:00.000Z,-4
2024-05-10T13:33:00.000Z,-3
2024-05-10T13:34:00.000Z,-3
2024-05-10T13:35:00.000Z,-3
2024-05-10T13:36:00.000Z,-3
2024-05-10T13:37:00.000Z,-3
2024-05-10T13:38:00.000Z,-3
2024-05-10T13:39:00.000Z,-3
2024-05-10T13:40:00.000Z,-3
2024-05-10T13:41:00.000Z,-2
2024-05-10T13:42:00.000Z,-2
2024-05-10T13:43:00.000Z,-2
2024-05-10T13:44:00.000Z,-2
2024-05-10T13:45:00.000Z,-2
2024-05-10T13:46:00.000Z,-2
2024-05-10T13:47:00.000Z,-1
2024-05-10T13:48:00.000Z,-2
2024-05-10T13:49:00.000Z,-1
2024-05-10T13:50:00.000Z,-1
2024-05-10T13:51:00.000Z,0
2024-05-10T13:52:00.000Z,1
2024-05-10T13:53:00.000Z,1
2024-05-10T13:54:00.000Z,2
2024-05-10T13:55:00.000Z,3
2024-05-10T13:56:00.000Z,3
2024-05-10T13:57:00.000Z,3
2024-05-10T13:58:00.000Z,3
2024-05-10T13:59:00.000Z,3
2024-05-10T14:00:00.000Z,3
2024-05-10T14:01:00.000Z,3
2024-05-10T14:02:00.000Z,3
2024-05-10T14:03:00.000Z,4
2024-05-10T14:04:00.000Z,3
2024-05-10T14:05:00.000Z,3
2024-05-10T14:06:00.000Z,3
2024-05-10T14:07:00.000Z,4
2024-05-10T14:08:00.000Z,4
2024-05-10T14:09:00.000Z,4
2024-05-10T14:10:00.000Z,4
2024-05-10T14:11:00.000Z,4
2024-05-10T14:12:00.000Z,4
2024-05-10T14:13:00.000Z,4
2024-05-10T14:14:00.000Z,4
2024-05-10T14:15:00.000Z,4
2024-05-10T14:16:00.000Z,4
2024-05-10T14:17:00.000Z,4
2024-05-10T14:18:00.000Z,4
2024-05-10T14:19:00.000Z,4
2024-05-10T14:20:00.000Z,4
2024-05-10T14:21:00.000Z,4
2024-05-10T14:22:00.000Z,4
2024-05-10T14:23:00.000Z,4
2024-05-10T14:24:00.000Z,5
2024-05-10T14:25:00.000Z,4
2024-05-10T14:26:00.000Z,3
2024-05-10T14:27:00.000Z,4
2024-05-10T14:28:00.000Z,3
2024-05-10T14:29:00.000Z,3
2024-05-10T14:30:00.000Z,3
2024-05-10T14:31:00.000Z,3
2024-05-10T14:32:00.000Z,3
2024-05-10T14:33:00.000Z,4
2024-05-10T14:34:00.000Z,4
2024-05-10T14:35:00.000Z,4
2024-05-10T14:36:00.000Z,4
2024-05-10T14:37:00.000Z,4
2024-05-10T14:38:00.000Z,3
2024-05-10T14:39:00.000Z,4
2024-05-10T14:40:00.000Z,3
2024-05-10T14:41:00.000Z,3
2024-05-10T14:42:00.000Z,3
2024-05-10T14:43:00.000Z,3
2024-05-10T14:44:00.000Z,3
2024-05-10T14:45:00.000Z,3
2024-05-10T14:46:00.000Z,4
2024-05-10T14:47:00.000Z,4
2024-05-10T14:48:00.000Z,5
2024-05-10T14:49:00.000Z,6
2024-05-10T14:50:00.000Z,6
2024-05-10T14:51:00.000Z,6
2024-05-10T14:52:00.000Z,8
2024-05-10T14:53:00.000Z,10
2024-05-10T14:54:00.000Z,10
2024-05-10T14:55:00.000Z,12
2024-05-10T14:56:00.000Z,13
2024-05-10T14:57:00.000Z,14
2024-05-10T14:58:00.000Z,15
2024-05-10T14:59:00.000Z,16
2024-05-10T15:00:00.000Z,16
2024-05-10T15:01:00.000Z,17
2024-05-10T15:02:00.000Z,17
2024-05-10T15:03:00.000Z,17
2024-05-10T15:04:00.000Z,16
2024-05-10T15:05:00.000Z,17
2024-05-10T15:06:00.000Z,17
2024-05-10T15:07:00.000Z,17
2024-05-10T15:08:00.000Z,17
2024-05-10T15:09:00.000Z,17
2024-05-10T15:10:00.000Z,16
2024-05-10T15:11:00.000Z,16
2024-05-10T15:12:00.000Z,15
2024-05-10T15:13:00.000Z,15
2024-05-10T15:14:00.000Z,14
2024-05-10T15:15:00.000Z,14
2024-05-10T15:16:00.000Z,15
2024-05-10T15:17:00.000Z,14
2024-05-10T15:18:00.000Z,14
2024-05-10T15:19:00.000Z,13
2024-05-10T15:20:00.000Z,14
2024-05-10T15:21:00.000Z,15
2024-05-10T15:22:00.000Z,14
2024-05-10T15:23:00.000Z,13
2024-05-10T15:24:00.000Z,13
2024-05-10T15:25:00.000Z,12
2024-05-10T15:26:00.000Z,12
2024-05-10T15:27:00.000Z,12
2024-05-10T15:28:00.000Z,11
2024-05-10T15:29:00.000Z,11
2024-05-10T15:30:00.000Z,11
2024-05-10T15:31:00.000Z,12
2024-05-10T15:32:00.000Z,12
2024-05-10T15:33:00.000Z,13
2024-05-10T15:34:00.000Z,13
2024-05-10T15:35:00.000Z,12
2024-05-10T15:36:00.000Z,11
2024-05-10T15:37:00.000Z,11
2024-05-10T15:38:00.000Z,11
2024-05-10T15:39:00.000Z,11
2024-05-10T15:40:00.000Z,12
2024-05-10T15:41:00.000Z,12
2024-05-10T15:42:00.000Z,12
2024-05-10T15:43:00.000Z,11
2024-05-10T15:44:00.000Z,12
2024-05-10T15:45:00.000Z,13
2024-05-10T15:46:00.000Z,13
2024-05-10T15:47:00.000Z,13
2024-05-10T15:48:00.000Z,12
2024-05-10T15:49:00.000Z,12
2024-05-10T15:50:00.000Z,12
2024-05-10T15:51:00.000Z,12
2024-05-10T15:52:00.000Z,13
2024-05-10T15:53:00.000Z,14
2024-05-10T15:54:00.000Z,14
2024-05-10T15:55:00.000Z,13
2024-05-10T15:56:00.000Z,14
2024-05-10T15:57:00.000Z,15
2024-05-10T15:58:00.000Z,15
2024-05-10T15:59:00.000Z,14
2024-05-10T16:00:00.000Z,14
2024-05-10T16:01:00.000Z,14
2024-05-10T16:02:00.000Z,14
2024-05-10T16:03:00.000Z,14
2024-05-10T16:04:00.000Z,15
2024-05-10T16:05:00.000Z,15
2024-05-10T16:06:00.000Z,14
2024-05-10T16:07:00.000Z,14
2024-05-10T16:08:00.000Z,14
2024-05-10T16:09:00.000Z,13
2024-05-10T16:10:00.000Z,13
2024-05-10T16:11:00.000Z,13
2024-05-10T16:12:00.000Z,13
2024-05-10T16:13:00.000Z,13
2024-05-10T16:14:00.000Z,13
2024-05-10T16:15:00.000Z,12
2024-05-10T16:16:00.000Z,11
2024-05-10T16:17:00.000Z,11
2024-05-10T16:18:00.000Z,10
2024-05-10T16:19:00.000Z,9
2024-05-10T16:20:00.000Z,9
2024-05-10T16:21:00.000Z,9
2024-05-10T16:22:00.000Z,9
2024-05-10T16:23:00.000Z,9
2024-05-10T16:24:00.000Z,8
2024-05-10T16:25:00.000Z,8
2024-05-10T16:26:00.000Z,8
2024-05-10T16:27:00.000Z,8
2024-05-10T16:28:00.000Z,8
2024-05-10T16:29:00.000Z,8
2024-05-10T16:30:00.000Z,8
2024-05-10T16:31:00.000Z,8
2024-05-10T16:32:00.000Z,8
2024-05-10T16:33:00.000Z,9
2024-05-10T16:34:00.000Z,9
2024-05-10T16:35:00.000Z,10
2024-05-10T16:36:00.000Z,11
2024-05-10T16:37:00.000Z,10
2024-05-10T16:38:00.000Z,11
2024-05-10T16:39:00.000Z,11
2024-05-10T16:40:00.000Z,13
2024-05-10T16:41:00.000Z,13
2024-05-10T16:42:00.000Z,14
2024-05-10T16:43:00.000Z,15
2024-05-10T16:44:00.000Z,16
2024-05-10T16:45:00.000Z,17
2024-05-10T16:46:00.000Z,18
2024-05-10T16:47:00.000Z,19
2024-05-10T16:48:00.000Z,18
2024-05-10T16:49:00.000Z,16
2024-05-10T16:50:00.000Z,13
2024-05-10T16:51:00.000Z,12
2024-05-10T16:52:00.000Z,13
2024-05-10T16:53:00.000Z,14
2024-05-10T16:54:00.000Z,15
2024-05-10T16:55:00.000Z,16
2024-05-10T16:56:00.000Z,16
2024-05-10T16:57:00.000Z,16
2024-05-10T16:58:00.000Z,16
2024-05-10T16:59:00.000Z,16
2024-05-10T17:00:00.000Z,15
2024-05-10T17:01:00.000Z,13
2024-05-10T17:02:00.000Z,11
2024-05-10T17:03:00.000Z,12
2024-05-10T17:04:00.000Z,11
2024-05-10T17:05:00.000Z,10
2024-05-10T17:06:00.000Z,28
2024-05-10T17:07:00.000Z,63
2024-05-10T17:08:00.000Z,64
2024-05-10T17:09:00.000Z,66
2024-05-10T17:10:00.000Z,77
2024-05-10T17:11:00.000Z,84
2024-05-10T17:12:00.000Z,82
2024-05-10T17:13:00.000Z,78
2024-05-10T17:14:00.000Z,76
2024-05-10T17:15:00.000Z,88
2024-05-10T17:16:00.000Z,84
2024-05-10T17:17:00.000Z,74
2024-05-10T17:18:00.000Z,76
2024-05-10T17:19:00.000Z,71
2024-05-10T17:20:00.000Z,69
2024-05-10T17:21:00.000Z,70
2024-05-10T17:22:00.000Z,70
2024-05-10T17:23:00.000Z,65
2024-05-10T17:24:00.000Z,62
2024-05-10T17:25:00.000Z,59
2024-05-10T17:26:00.000Z,57
2024-05-10T17:27:00.000Z,57
2024-05-10T17:28:00.000Z,53
2024-05-10T17:29:00.000Z,50
2024-05-10T17:30:00.000Z,45
2024-05-10T17:31:00.000Z,44
2024-05-10T17:32:00.000Z,42
2024-05-10T17:33:00.000Z,36
2024-05-10T17:34:00.000Z,35
2024-05-10T17:35:00.000Z,32
2024-05-10T17:36:00.000Z,30
2024-05-10T17:37:00.000Z,32
2024-05-10T17:38:00.000Z,41
2024-05-10T17:39:00.000Z,54
2024-05-10T17:40:00.000Z,50
2024-05-10T17:41:00.000Z,46
2024-05-10T17:42:00.000Z,42
2024-05-10T17:43:00.000Z,36
2024-05-10T17:44:00.000Z,30
2024-05-10T17:45:00.000Z,33
2024-05-10T17:46:00.000Z,20
2024-05-10T17:47:00.000Z,22
2024-05-10T17:48:00.000Z,18
2024-05-10T17:49:00.000Z,18
2024-05-10T17:50:00.000Z,15
2024-05-10T17:51:00.000Z,10
2024-05-10T17:52:00.000Z,10
2024-05-10T17:53:00.000Z,2
2024-05-10T17:54:00.000Z,-7
2024-05-10T17:55:00.000Z,-5
2024-05-10T17:56:00.000Z,-7
2024-05-10T17:57:00.000Z,-9
2024-05-10T17:58:00.000Z,-11
2024-05-10T17:59:00.000Z,-12
2024-05-10T18:00:00.000Z,-7
2024-05-10T18:01:00.000Z,-3
2024-05-10T18:02:00.000Z,-1
2024-05-10T18:03:00.000Z,3
2024-05-10T18:04:00.000Z,-3
2024-05-10T18:05:00.000Z,-7
2024-05-10T18:06:00.000Z,-13
2024-05-10T18:07:00.000Z,-15
2024-05-10T18:08:00.000Z,-24
2024-05-10T18:09:00.000Z,-31
2024-05-10T18:10:00.000Z,-30
2024-05-10T18:11:00.000Z,-31
2024-05-10T18:12:00.000Z,-36
2024-05-10T18:13:00.000Z,-47
2024-05-10T18:14:00.000Z,-50
2024-05-10T18:15:00.000Z,-62
2024-05-10T18:16:00.000Z,-67
2024-05-10T18:17:00.000Z,-73
2024-05-10T18:18:00.000Z,-79
2024-05-10T18:19:00.000Z,-81
2024-05-10T18:20:00.000Z,-82
2024-05-10T18:21:00.000Z,-81
2024-05-10T18:22:00.000Z,-77
2024-05-10T18:23:00.000Z,-71
2024-05-10T18:24:00.000Z,-68
2024-05-10T18:25:00.000Z,-67
2024-05-10T18:26:00.000Z,-65
2024-05-10T18:27:00.000Z,-42
2024-05-10T18:28:00.000Z,-30
2024-05-10T18:29:00.000Z,-26
2024-05-10T18:30:00.000Z,-28
2024-05-10T18:31:00.000Z,-37
2024-05-10T18:32:00.000Z,-48
2024-05-10T18:33:00.000Z,-65
2024-05-10T18:34:00.000Z,-72
2024-05-10T18:35:00.000Z,-76
2024-05-10T18:36:00.000Z,-79
2024-05-10T18:37:00.000Z,-81
2024-05-10T18:38:00.000Z,-83
2024-05-10T18:39:00.000Z,-86
2024-05-10T18:40:00.000Z,-86
2024-05-10T18:41:00.000Z,-83
2024-05-10T18:42:00.000Z,-84
2024-05-10T18:43:00.000Z,-83
2024-05-10T18:44:00.000Z,-82
2024-05-10T18:45:00.000Z,-81
2024-05-10T18:46:00.000Z,-79
2024-05-10T18:47:00.000Z,-80
2024-05-10T18:48:00.000Z,-82
2024-05-10T18:49:00.000Z,-86
2024-05-10T18:50:00.000Z,-84
2024-05-10T18:51:00.000Z,-79
2024-05-10T18:52:00.000Z,-78
2024-05-10T18:53:00.000Z,-82
2024-05-10T18:54:00.000Z,-85
2024-05-10T18:55:00.000Z,-88
2024-05-10T18:56:00.000Z,-92
2024-05-10T18:57:00.000Z,-97
2024-05-10T18:58:00.000Z,-112
2024-05-10T18:59:00.000Z,-129
2024-05-10T19:00:00.000Z,-137
2024-05-10T19:01:00.000Z,-144
2024-05-10T19:02:00.000Z,-149
2024-05-10T19:03:00.000Z,-151
2024-05-10T19:04:00.000Z,-159
2024-05-10T19:05:00.000Z,-166
2024-05-10T19:06:00.000Z,-168
2024-05-10T19:07:00.000Z,-169
2024-05-10T19:08:00.000Z,-165
2024-05-10T19:09:00.000Z,-160
2024-05-10T19:10:00.000Z,-156
2024-05-10T19:11:00.000Z,-156
2024-05-10T19:12:00.000Z,-157
2024-05-10T19:13:00.000Z,-159
2024-05-10T19:14:00.000Z,-160
2024-05-10T19:15:00.000Z,-164
2024-05-10T19:16:00.000Z,-169
2024-05-10T19:17:00.000Z,-171
2024-05-10T19:18:00.000Z,-172
2024-05-10T19:19:00.000Z,-175
2024-05-10T19:20:00.000Z,-178
2024-05-10T19:21:00.000Z,-183
2024-05-10T19:22:00.000Z,-182
2024-05-10T19:23:00.000Z,-177
2024-05-10T19:24:00.000Z,-172
2024-05-10T19:25:00.000Z,-173
2024-05-10T19:26:00.000Z,-171
2024-05-10T19:27:00.000Z,-169
2024-05-10T19:28:00.000Z,-170
2024-05-10T19:29:00.000Z,-172
2024-05-10T19:30:00.000Z,-174
2024-05-10T19:31:00.000Z,-175
2024-05-10T19:32:00.000Z,-175
2024-05-10T19:33:00.000Z,-177
2024-05-10T19:34:00.000Z,-177
2024-05-10T19:35:00.000Z,-179
2024-05-10T19:36:00.000Z,-177
2024-05-10T19:37:00.000Z,-174
2024-05-10T19:38:00.000Z,-168
2024-05-10T19:39:00.000Z,-148
2024-05-10T19:40:00.000Z,-133
2024-05-10T19:41:00.000Z,-136
2024-05-10T19:42:00.000Z,-142
2024-05-10T19:43:00.000Z,-143
2024-05-10T19:44:00.000Z,-146
2024-05-10T19:45:00.000Z,-147
2024-05-10T19:46:00.000Z,-143
2024-05-10T19:47:00.000Z,-125
2024-05-10T19:48:00.000Z,-90
2024-05-10T19:49:00.000Z,-93
2024-05-10T19:50:00.000Z,-108
2024-05-10T19:51:00.000Z,-102
2024-05-10T19:52:00.000Z,-103
2024-05-10T19:53:00.000Z,-114
2024-05-10T19:54:00.000Z,-111
2024-05-10T19:55:00.000Z,-102
2024-05-10T19:56:00.000Z,-101
2024-05-10T19:57:00.000Z,-99
2024-05-10T19:58:00.000Z,-98
2024-05-10T19:59:00.000Z,-117
2024-05-10T20:00:00.000Z,-132
2024-05-10T20:01:00.000Z,-142
2024-05-10T20:02:00.000Z,-147
2024-05-10T20:03:00.000Z,-156
2024-05-10T20:04:00.000Z,-168
2024-05-10T20:05:00.000Z,-163
2024-05-10T20:06:00.000Z,-159
2024-05-10T20:07:00.000Z,-158
2024-05-10T20:08:00.000Z,-157
2024-05-10T20:09:00.000Z,-152
2024-05-10T20:10:00.000Z,-149
2024-05-10T20:11:00.000Z,-150
2024-05-10T20:12:00.000Z,-149
2024-05-10T20:13:00.000Z,-137
2024-05-10T20:14:00.000Z,-135
2024-05-10T20:15:00.000Z,-131
2024-05-10T20:16:00.000Z,-122
2024-05-10T20:17:00.000Z,-124
2024-05-10T20:18:00.000Z,-125
2024-05-10T20:19:00.000Z,-130
2024-05-10T20:20:00.000Z,-130
2024-05-10T20:21:00.000Z,-136
2024-05-10T20:22:00.000Z,-137
2024-05-10T20:23:00.000Z,-129
2024-05-10T20:24:00.000Z,-126
2024-05-10T20:25:00.000Z,-125
2024-05-10T20:26:00.000Z,-121
2024-05-10T20:27:00.000Z,-124
2024-05-10T20:28:00.000Z,-116
2024-05-10T20:29:00.000Z,-131
2024-05-10T20:30:00.000Z,-139
2024-05-10T20:31:00.000Z,-120
2024-05-10T20:32:00.000Z,-118
2024-05-10T20:33:00.000Z,-123
2024-05-10T20:34:00.000Z,-123
2024-05-10T20:35:00.000Z,-128
2024-05-10T20:36:00.000Z,-132
2024-05-10T20:37:00.000Z,-140
2024-05-10T20:38:00.000Z,-155
2024-05-10T20:39:00.000Z,-150
2024-05-10T20:40:00.000Z,-150
2024-05-10T20:41:00.000Z,-151
2024-05-10T20:42:00.000Z,-152
2024-05-10T20:43:00.000Z,-149
2024-05-10T20:44:00.000Z,-145
2024-05-10T20:45:00.000Z,-149
2024-05-10T20:46:00.000Z,-153
2024-05-10T20:47:00.000Z,-152
2024-05-10T20:48:00.000Z,-138
2024-05-10T20:49:00.000Z,-143
2024-05-10T20:50:00.000Z,-143
2024-05-10T20:51:00.000Z,-143
2024-05-10T20:52:00.000Z,-144
2024-05-10T20:53:00.000Z,-144
2024-05-10T20:54:00.000Z,-142
2024-05-10T20:55:00.000Z,-137
2024-05-10T20:56:00.000Z,-146
2024-05-10T20:57:00.000Z,-154
2024-05-10T20:58:00.000Z,-172
2024-05-10T20:59:00.000Z,-185
2024-05-10T21:00:00.000Z,-199
2024-05-10T21:01:00.000Z,-187
2024-05-10T21:02:00.000Z,-182
2024-05-10T21:03:00.000Z,-170
2024-05-10T21:04:00.000Z,-173
2024-05-10T21:05:00.000Z,-185
2024-05-10T21:06:00.000Z,-194
2024-05-10T21:07:00.000Z,-186
2024-05-10T21:08:00.000Z,-187
2024-05-10T21:09:00.000Z,-189
2024-05-10T21:10:00.000Z,-194
2024-05-10T21:11:00.000Z,-196
2024-05-10T21:12:00.000Z,-208
2024-05-10T21:13:00.000Z,-211
2024-05-10T21:14:00.000Z,-209
2024-05-10T21:15:00.000Z,-211
